Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-10-17,118.00082,118.49701,113.50408,114.49646,434285
2017-10-18,114.00027,114.49646,110.24781,111.49863,339621
2017-10-19,110.95075,112.80114,110.89906,111.75706,188298
2017-10-20,112.99755,115.55087,111.90179,112.50135,267282
2017-10-23,112.50135,114.00027,112.50135,113.29733,149805
2017-10-24,114.00027,114.00027,112.29461,113.4007,256192
2017-10-25,112.99755,114.00027,112.99755,113.80386,203203
2017-10-26,114.00027,119.34468,113.85555,117.80441,404612
2017-10-27,118.3006,120.50246,117.54598,118.49701,272323
2017-10-30,118.49701,118.99321,117.15316,117.94914,164413
2017-10-31,118.5487,120.99865,118.1042,120.5955,433067
2017-11-02,121.4535,121.4535,118.69342,120.00627,246556
2017-11-03,120.30605,121.49485,119.19995,119.19995,167254
2017-11-06,119.19995,121.898,118.49701,120.99865,121717
2017-11-07,121.29844,124.99921,120.50246,124.50301,273737
2017-11-08,124.89583,127.99704,124.5547,126.25003,522699
2017-11-09,126.25003,127.99704,125.19562,125.19562,254983
2017-11-10,125.19562,126.99431,123.60366,124.89583,153950
2017-11-13,123.99648,123.99648,111.602,114.74456,970441
2017-11-14,116.9981,117.34957,98.01046,107.40504,1708208
2017-11-15,106.75379,108.99699,103.19774,107.00188,534183
2017-11-16,111.00244,112.39798,108.5008,109.99971,418827
2017-11-17,111.19885,113.15261,108.7489,111.30222,381214
2017-11-20,112.00516,115.79897,111.40559,113.50408,456916
2017-11-21,115.49918,115.60256,110.24781,112.44967,547279
2017-11-22,98.99974,109.90668,95.99985,105.99916,1252117
2017-11-23,105.1515,108.20102,103.15639,104.80003,463542
2017-11-24,105.3996,107.49808,104.80003,104.99644,254250
2017-11-27,104.99644,108.29405,104.99644,107.10526,972024
2017-11-28,107.99427,109.10037,104.50025,104.50025,593281
2017-11-29,104.09709,105.94747,98.00012,98.00012,1027149
2017-11-30,96.99947,103.15639,95.22041,101.50448,6416313
2017-12-01,102.39866,103.50786,92.16055,96.79996,1108878
2017-12-04,95.00022,97.25997,91.20952,96.35028,692952
2017-12-05,95.62977,99.98696,95.15942,99.56003,586872
2017-12-06,99.9973,100.29811,94.66012,97.98978,838274
2017-12-07,97.16073,98.7899,95.31965,95.92025,203989
2017-12-08,96.79996,97.91949,93.20049,94.0006,405722
2017-12-11,94.0006,94.7604,89.09967,89.49972,726361
2017-12-12,89.00043,91.67056,88.10004,91.67056,426030
2017-12-13,91.99929,99.60034,91.94037,97.09044,831205
2017-12-14,98.00012,99.29953,93.71943,95.34963,282704
2017-12-15,95.54914,97.21965,93.7401,96.50017,323425
2017-12-18,96.99947,98.45083,94.21045,95.94919,176505
2017-12-19,95.96987,100.29811,95.59979,99.90013,329583
2017-12-20,99.9973,101.79496,98.99974,99.54969,198132
2017-12-21,99.45045,100.44904,96.3999,100.34877,314250
2017-12-22,100.09757,101.20263,98.95012,100.14719,180759
2017-12-27,100.29811,101.99654,99.79985,101.99654,249958
2017-12-28,103.00133,103.00133,98.56041,98.99974,303466
2017-12-29,96.59941,99.47009,96.42988,96.99947,437899
2018-01-03,97.70034,99.9973,97.70034,98.00012,212200
2018-01-04,98.99974,99.7492,97.24963,98.00012,192524
2018-01-05,98.99974,99.3998,97.74996,98.99974,120812
2018-01-08,99.3998,101.10236,98.34952,100.70024,284250
2018-01-09,100.70024,100.80051,99.20029,99.9973,122877
2018-01-10,99.90013,99.90013,97.74996,98.15001,102408
2018-01-11,98.99974,106.79514,98.2999,104.20046,447300
2018-01-12,104.99644,108.39743,104.2935,107.00188,364636
2018-01-15,108.5008,109.40015,105.69938,105.80275,131011
2018-01-16,107.00188,112.10853,106.49535,111.09547,390236
2018-01-17,112.00516,118.99321,111.49863,118.99321,770193
2018-01-18,120.99865,123.39692,116.00571,119.69615,642804
2018-01-19,120.00627,121.40181,116.9981,121.29844,335162
2018-01-22,121.898,121.898,118.1042,119.30333,202318
2018-01-23,118.69342,120.5955,116.09875,118.3006,258943
2018-01-24,116.9981,118.7968,114.20702,116.49157,259783
2018-01-25,116.00571,116.39853,112.00516,112.00516,206716
2018-01-26,111.09547,116.59494,111.09547,114.79624,125625
2018-01-29,115.00299,115.79897,112.59439,115.79897,98301
2018-01-30,115.00299,115.00299,112.59439,114.00027,79089
2018-01-31,114.00027,118.69342,113.29733,116.00571,321184
2018-02-01,116.09875,117.40126,113.59711,115.00299,114568
2018-02-02,114.10364,114.69287,112.69776,113.4007,164584
2018-02-05,111.00244,112.29461,108.5008,109.50352,196753
2018-02-06,102.59921,107.60145,101.79496,105.99916,562601
2018-02-07,109.90668,111.30222,108.20102,111.30222,296436
2018-02-08,112.99755,114.59983,109.6069,111.00244,253372
2018-02-09,109.20374,110.89906,106.19557,106.19557,364186
2018-02-12,109.20374,109.29678,106.29894,106.7021,183268
2018-02-13,107.70482,110.19612,107.10526,109.10037,257193
2018-02-14,109.29678,111.30222,107.70482,108.90396,282082
2018-02-15,111.00244,111.19885,108.90396,108.90396,221133
2018-02-16,109.50352,111.70538,109.50352,110.79569,163430
2018-02-19,110.70265,110.89906,108.5008,108.99699,62446
2018-02-20,108.99699,109.40015,106.89851,108.99699,38368
2018-02-21,108.59384,109.80331,107.8082,109.50352,55321
2018-02-22,109.50352,109.69993,107.90123,109.69993,112304
2018-02-23,109.69993,109.99971,107.30167,108.59384,81704
2018-02-26,109.69993,109.80331,106.0922,106.89851,97066
2018-02-27,107.00188,107.60145,105.20319,107.60145,86237
2018-02-28,107.00188,108.20102,103.70427,107.00188,263866
2018-03-01,105.80275,106.49535,103.30111,104.80003,146953
2018-03-02,104.69666,106.79514,103.89034,105.89579,126885
2018-03-05,105.99916,106.49535,104.50025,105.99916,126777
2018-03-06,105.99916,106.79514,102.19708,103.6009,149553
2018-03-07,103.70427,109.80331,99.64996,109.80331,341821
2018-03-08,110.49591,111.40559,108.20102,108.20102,136269
2018-03-09,108.20102,110.49591,106.19557,109.50352,333052
2018-03-12,109.80331,114.89962,108.80058,114.49646,299350
2018-03-13,115.00299,115.49918,112.80114,114.30005,267233
2018-03-14,114.30005,114.59983,112.10853,114.59983,175902
2018-03-15,114.49646,114.59983,113.20429,113.50408,249618
2018-03-16,112.99755,112.99755,107.10526,109.20374,947313
2018-03-19,110.39253,112.00516,107.99427,109.29678,205761
2018-03-20,110.2995,110.2995,108.20102,109.80331,213150
2018-03-21,110.49591,113.20429,108.99699,112.89417,268744
2018-03-22,113.50408,116.00571,108.59384,112.00516,350478
2018-03-23,109.29678,111.30222,107.30167,111.00244,229844
2018-03-26,111.49863,111.49863,108.59384,108.99699,141886
2018-03-27,110.70265,115.1994,110.49591,112.89417,215890
2018-03-28,111.00244,112.00516,108.59384,109.20374,178170
2018-03-29,110.2995,111.00244,108.69721,109.40015,141581
2018-04-03,108.90396,110.2995,107.70482,109.6069,226888
2018-04-04,109.69993,111.602,108.80058,111.49863,283473
2018-04-05,112.00516,116.80169,111.90179,114.89962,407095
2018-04-06,115.49918,121.10203,115.49918,120.39909,639251
2018-04-09,120.00627,126.00193,118.60039,123.29354,433609
2018-04-10,123.6967,124.99921,120.39909,124.99921,264411
2018-04-11,124.99921,127.39747,122.30116,124.70976,293666
2018-04-12,124.20323,126.80824,122.60094,123.6967,257169
2018-04-13,123.99648,125.79518,122.10475,122.10475,121863
2018-04-16,122.10475,123.50029,118.60039,119.30333,255335
2018-04-17,118.99321,120.89528,117.19451,120.00627,205824
2018-04-18,120.00627,122.30116,119.79952,121.49485,166508
2018-04-19,121.49485,122.00138,119.69615,119.90289,127953
2018-04-20,118.99321,121.19506,118.60039,119.49974,89250
2018-04-23,119.90289,121.40181,119.19995,120.20268,129356
2018-04-24,120.00627,120.99865,118.20757,118.20757,211423
2018-04-25,118.20757,119.69615,115.39581,115.70593,221982
2018-04-26,116.00571,117.70104,115.49918,115.60256,163853
2018-04-27,116.9981,117.40126,115.70593,116.00571,149554
2018-04-30,116.20212,126.60149,116.20212,124.79246,326055
2018-05-02,124.79246,129.79574,122.99376,124.79246,417270
2018-05-04,124.99921,126.49812,124.20323,124.89583,288199
2018-05-07,126.40509,128.99976,125.29899,127.99704,155857
2018-05-08,128.99976,137.00087,128.90672,137.00087,761942
2018-05-09,137.49706,147.80339,137.49706,144.8986,857377
2018-05-10,145.99436,146.90405,143.00687,144.8986,328228
2018-05-11,144.8986,145.99436,141.50795,145.00197,285878
2018-05-14,145.5085,147.9998,137.99325,139.00631,674595
2018-05-15,135.49161,141.69402,135.49161,139.79195,382740
2018-05-16,140.80501,145.30176,139.59554,145.00197,228393
2018-05-17,145.00197,148.89915,138.49978,139.00631,485851
2018-05-18,139.89532,143.50306,139.00631,139.9987,154707
2018-05-21,141.99381,147.9998,141.00142,146.99708,400947
2018-05-22,147.89643,148.496,144.29903,146.50089,289294
2018-05-23,146.99708,146.99708,142.09718,144.59882,138073
2018-05-24,144.49544,145.79795,143.0999,144.70219,196617
2018-05-25,145.89099,145.89099,143.89588,144.70219,150841
2018-05-28,145.00197,145.79795,143.89588,145.00197,153149
2018-05-29,145.40513,145.40513,141.10479,143.69947,159068
2018-05-30,143.00687,147.3072,142.50034,147.20383,413647
2018-06-01,147.20383,149.49872,145.99436,149.49872,277262
2018-06-04,150.80123,157.90298,150.59448,157.6032,323629
2018-06-05,158.49221,158.89537,154.39862,157.00363,251099
2018-06-06,158.89537,159.70168,151.50417,152.59992,277327
2018-06-07,153.00308,155.70113,149.1059,153.00308,283231
2018-06-08,154.0058,154.0058,149.99491,150.19132,243389
2018-06-11,159.80506,159.80506,140.40185,143.7925,741450
2018-06-12,144.19566,153.79906,144.09229,150.19132,551065
2018-06-13,157.00363,158.59559,151.20438,155.29797,912013
2018-06-14,155.29797,166.99985,153.49927,164.69462,564828
2018-06-15,165.99713,172.49932,162.69951,168.00257,760621
2018-06-18,169.09833,172.40628,163.80561,172.00313,367390
2018-06-19,169.39811,169.6979,163.10267,165.20115,404812
2018-06-20,165.50093,168.80888,165.29419,165.80072,218967
2018-06-21,166.7931,167.19626,161.30397,164.10539,251566
2018-06-22,164.9944,168.49876,162.69951,166.30725,183090
2018-06-25,166.99985,168.30235,165.50093,165.80072,110770
2018-06-26,163.80561,167.29963,163.10267,165.69734,199502
2018-06-27,164.79799,165.90409,164.00202,164.90137,211677
2018-06-28,164.50855,164.90137,154.80178,157.49983,459752
2018-06-29,157.20004,162.20332,157.09667,161.80016,248707
2018-07-02,159.70168,164.79799,159.19515,161.09722,139224
2018-07-03,162.00691,163.70224,160.69407,162.79255,69842
2018-07-04,162.9993,167.59942,162.5031,167.19626,167912
2018-07-05,167.49604,180.90358,167.40301,179.00151,523385
2018-07-06,179.00151,179.99389,175.90031,176.70662,291109
2018-07-09,176.70662,181.09999,175.60052,175.79693,164074
2018-07-10,177.0064,188.50153,176.00368,177.99879,541057
2018-07-11,177.99879,180.50042,176.30346,178.59835,357701
2018-07-12,180.50042,184.80076,178.50532,184.80076,273133
2018-07-13,183.00206,191.99556,183.00206,191.99556,346622
2018-07-16,192.99828,197.40199,190.79642,197.40199,334953
2018-07-17,195.00372,201.8057,194.09404,201.19579,555185
2018-07-18,200.79264,211.19201,199.50047,209.79647,528162
2018-07-19,209.60006,209.60006,192.69849,202.99449,527994
2018-07-20,198.99394,205.40309,197.1022,204.59678,268281
2018-07-23,206.99505,208.40093,202.79808,203.6044,168042
2018-07-24,206.00266,208.79374,205.19635,207.99777,206526
2018-07-25,207.3982,211.99832,206.00266,210.19962,200300
2018-07-26,210.79919,216.59844,210.19962,214.40692,233860
2018-07-27,215.39931,218.00432,211.59517,217.60116,215933
2018-07-30,217.0016,221.00215,213.79702,214.60333,230767
2018-07-31,214.40692,214.40692,195.49992,197.50536,533926
2018-08-01,194.79698,205.19635,185.20392,204.99994,415021
2018-08-02,203.20124,204.79319,195.40688,195.40688,184112
2018-08-03,197.29861,203.20124,196.99883,196.99883,155478
2018-08-06,199.80025,200.99938,197.29861,198.69416,63915
2018-08-07,200.20341,207.20179,199.50047,205.5995,182153
2018-08-08,207.99777,215.19256,206.79864,214.79974,338290
2018-08-09,214.79974,214.79974,210.00321,214.40692,109360
2018-08-10,212.60823,214.00377,202.99449,202.99449,196608
2018-08-13,200.99938,211.59517,199.30406,210.60278,215397
2018-08-14,211.99832,214.79974,206.19907,212.99071,157389
2018-08-16,209.1969,212.20507,206.40582,206.59189,164205
2018-08-17,207.99777,209.00049,203.20124,203.20124,150481
2018-08-20,205.19635,210.9956,203.39765,210.00321,108748
2018-08-21,211.99832,214.60333,210.19962,212.99071,151206
2018-08-22,210.40637,211.80191,204.99994,206.19907,169563
2018-08-23,207.20179,209.1969,203.80081,209.00049,112975
2018-08-24,210.00321,210.00321,204.59678,206.40582,119215
2018-08-27,207.20179,214.00377,207.20179,211.99832,231624
2018-08-28,219.99943,222.39769,215.99888,219.19312,429135
2018-08-29,217.19801,219.99943,217.0016,219.80302,181503
2018-08-30,219.39986,219.39986,210.40637,210.40637,275920
2018-08-31,208.79374,209.00049,203.39765,206.00266,304100
2018-09-03,206.40582,208.79374,197.90852,201.8057,248861
2018-09-04,202.99449,203.80081,192.99828,194.49719,306205
2018-09-05,193.99066,196.00645,183.90141,184.69739,385809
2018-09-06,182.59891,188.59457,181.00695,182.4025,357132
2018-09-07,183.99445,189.1011,173.00585,173.50204,478073
2018-09-10,171.0004,181.00695,167.79582,179.69411,383800
2018-09-11,182.89869,187.10599,180.30402,182.59891,274840
2018-09-12,184.80076,185.99989,177.29585,178.1952,257788
2018-09-13,177.99879,182.80565,177.09944,180.20064,183382
2018-09-14,182.4025,183.40522,179.10488,181.99934,138131
2018-09-17,181.99934,184.99717,180.20064,181.20336,140704
2018-09-18,181.59618,191.40633,180.30402,189.50425,285483
2018-09-19,191.99556,195.40688,189.60763,189.89707,251085
2018-09-20,191.99556,192.39871,187.00262,189.70066,361492
2018-09-21,191.00317,199.70722,190.00045,193.70122,1927480
2018-09-24,196.19252,197.80514,183.99445,187.40577,257125
2018-09-25,187.40577,187.995,183.49826,186.79587,153709
2018-09-26,188.20175,188.20175,184.09782,187.10599,114827
2018-09-27,186.40305,192.50209,185.10054,192.39871,254215
2018-09-28,193.99066,194.90035,184.80076,187.3024,253951
2018-10-01,188.90469,192.8949,187.3024,192.8949,147354
2018-10-02,190.70339,191.49936,186.49609,190.00045,170677
2018-10-03,190.19686,194.39382,188.59457,192.99828,234808
2018-10-04,191.99556,193.20502,180.09727,180.30402,313230
2018-10-05,181.49281,184.50098,175.00096,182.29912,323376
2018-10-08,180.09727,180.09727,163.10267,163.10267,525805
2018-10-09,162.09995,166.89648,156.79689,164.00202,572005
2018-10-10,165.20115,165.99713,149.49872,155.50472,583277
2018-10-11,149.70547,154.49166,146.6973,152.00036,655504
2018-10-12,155.8045,163.19571,154.49166,162.9993,452716
2018-10-15,166.89648,166.99985,156.69351,158.59559,218035
2018-10-16,159.50527,164.9944,158.59559,164.9944,227005
2018-10-17,166.99985,168.80888,161.39701,164.50855,278913
2018-10-18,165.09778,165.09778,154.19188,154.99819,489187
2018-10-19,158.00636,159.59831,153.19949,157.00363,250092
2018-10-22,158.99874,158.99874,154.99819,157.00363,130444
2018-10-23,154.59503,154.59503,142.20055,144.29903,901334
2018-10-24,144.80556,149.99491,143.30665,143.30665,285477
2018-10-25,137.99325,151.10101,135.00576,150.99764,632955
2018-10-26,149.49872,151.29742,141.40458,142.90349,321111
2018-10-29,144.09229,153.49927,143.50306,148.19621,383407
2018-10-30,147.70002,153.00308,145.10535,152.39318,487739
2018-10-31,154.59503,160.49766,154.59503,158.30614,585300
2018-11-02,164.9944,169.80127,162.09995,164.3018,660958
2018-11-05,164.00202,168.40573,160.49766,162.09995,297902
2018-11-06,163.49549,166.7931,158.20277,163.29908,242402
2018-11-07,164.19843,166.20387,162.30669,165.20115,183605
2018-11-08,165.80072,170.40084,155.59775,156.00091,367144
2018-11-09,156.10428,156.4971,147.9998,149.80884,633371
2018-11-13,149.00253,151.40079,143.50306,146.50089,532628
2018-11-14,139.00631,149.90188,138.90294,146.50089,347077
2018-11-15,145.70491,148.79578,137.99325,137.99325,351216
2018-11-16,141.20817,145.00197,128.90672,132.40075,724443
2018-11-19,132.40075,137.20761,130.09552,134.00304,446751
2018-11-20,131.19128,135.00576,124.3066,128.99976,885393
2018-11-21,131.0052,137.60043,130.30227,137.49706,447528
2018-11-22,139.09935,140.40185,132.29737,139.00631,293165
2018-11-23,140.80501,141.50795,135.49161,140.19511,215712
2018-11-26,141.99381,143.89588,135.20217,138.90294,274623
2018-11-27,139.69891,139.69891,132.60749,134.79901,246375
2018-11-28,136.10152,139.49217,134.6026,137.99325,329135
2018-11-29,139.9987,143.99925,139.20272,141.00142,247979
2018-11-30,141.69402,142.39696,135.00576,142.20055,338753
2018-12-03,148.79578,156.60048,148.59937,154.0058,747467
2018-12-04,154.29525,154.69841,150.09829,154.10918,427185
2018-12-05,149.99491,150.80123,145.10535,148.39262,435014
2018-12-06,145.99436,147.20383,142.80012,143.69947,229458
2018-12-07,145.00197,149.70547,143.69947,143.99925,253762
2018-12-10,142.20055,145.60154,140.19511,140.19511,193384
2018-12-11,141.69402,143.7925,140.10207,140.40185,205857
2018-12-12,142.69674,143.89588,139.9987,141.7974,207650
2018-12-13,143.7925,145.19838,140.59826,143.99925,193352
2018-12-14,141.99381,146.29414,141.3012,143.60643,172981
2018-12-17,144.19566,144.40241,139.00631,139.00631,206396
2018-12-18,138.09663,143.39968,135.39858,142.60371,286162
2018-12-19,142.80012,153.00308,141.20817,153.00308,398828
2018-12-20,149.30231,152.79633,148.39262,149.80884,380857
2018-12-21,150.09829,156.79689,149.00253,150.99764,649369
2018-12-27,156.00091,157.00363,146.59392,147.50361,237923
2018-12-28,145.00197,146.90405,143.20327,145.60154,284736
2019-01-02,145.40513,151.29742,142.09718,150.99764,197015
2019-01-03,150.80123,150.80123,146.99708,147.9998,223585
2019-01-04,147.9998,150.80123,147.9998,150.69785,163950
2019-01-07,152.00036,154.59503,151.50417,153.70602,187987
2019-01-08,154.49166,156.69351,152.00036,153.60265,278310
2019-01-09,154.10918,164.9944,154.0058,164.9944,477149
2019-01-10,164.50855,172.19953,160.10484,171.0004,695068
2019-01-11,173.00585,177.09944,164.00202,165.09778,484479
2019-01-14,164.00202,164.00202,158.80233,159.50527,262027
2019-01-15,161.2006,164.00202,158.99874,162.30669,312691
2019-01-16,164.00202,166.60703,163.49549,166.60703,149840
2019-01-17,164.9944,172.00313,164.60158,171.09344,369087
2019-01-18,173.00585,175.00096,170.50421,173.89486,301796
2019-01-21,173.80182,173.80182,170.70062,172.7991,122116
2019-01-22,172.70606,176.3965,172.30291,174.10161,148452
2019-01-23,177.49226,198.39437,176.00368,194.60057,1224218
2019-01-24,194.79698,201.40254,185.99989,190.00045,779462
2019-01-25,191.00317,194.39382,187.79859,189.7937,360438
2019-01-28,187.89163,192.19196,185.20392,187.60218,241278
2019-01-29,187.60218,192.59512,185.70011,190.09348,222237
2019-01-30,191.99556,197.70177,191.00317,195.09676,305933
2019-01-31,198.00155,198.99394,190.00045,190.00045,442301
2019-02-01,190.00045,192.09893,188.09838,190.00045,218099
2019-02-04,190.00045,191.00317,187.40577,190.70339,180285
2019-02-05,191.49936,192.99828,188.99772,191.60274,149697
2019-02-06,191.00317,191.00317,181.09999,182.49553,504678
2019-02-07,181.39977,183.30185,176.79965,177.99879,358009
2019-02-08,177.39922,182.29912,176.60324,178.29857,341057
2019-02-11,180.39705,184.99717,179.4977,183.69467,262881
2019-02-12,184.99717,185.79315,174.10161,177.09944,335766
2019-02-13,179.00151,181.20336,173.39867,177.09944,286542
2019-02-14,177.09944,179.79749,175.60052,178.1952,126857
2019-02-15,177.59563,183.00206,176.30346,182.49553,210235
2019-02-18,183.99445,184.90413,180.50042,181.00695,175537
2019-02-19,181.00695,183.49826,175.00096,177.59563,195196
2019-02-20,177.49226,182.59891,175.79693,182.59891,208143
2019-02-21,182.49553,182.49553,177.99879,179.99389,223595
2019-02-22,179.20826,181.20336,177.29585,178.29857,226400
2019-02-25,178.29857,182.80565,178.29857,181.99934,133219
2019-02-26,181.99934,185.79315,179.79749,185.70011,195883
2019-02-27,184.90413,190.30023,182.4025,189.50425,324647
2019-02-28,190.00045,195.00372,189.20447,190.09348,297051
2019-03-01,191.99556,192.99828,189.60763,192.99828,131284
2019-03-04,191.99556,193.70122,187.69522,189.40088,148171
2019-03-05,188.59457,190.00045,187.10599,187.60218,73538
2019-03-06,188.90469,189.30784,186.89924,187.995,161360
2019-03-07,187.995,188.99772,184.99717,185.40033,131665
2019-03-08,185.30729,187.00262,182.59891,183.00206,151725
2019-03-11,181.99934,184.29423,181.59618,181.89597,224414
2019-03-12,184.09782,185.10054,176.49987,179.90086,272189
2019-03-13,179.99389,184.09782,178.10216,183.99445,244918
2019-03-14,184.09782,184.69739,182.4025,183.59129,163168
2019-03-15,183.10544,187.00262,182.80565,186.09293,379343
2019-03-18,186.09293,189.50425,183.99445,188.39816,190880
2019-03-19,187.40577,190.30023,185.59674,188.29478,136610
2019-03-20,190.79642,190.79642,185.70011,186.09293,162623
2019-03-21,186.1963,186.89924,182.59891,185.30729,163793
2019-03-22,187.10599,188.69794,184.90413,185.89652,139258
2019-03-25,184.80076,187.69522,183.30185,184.50098,191781
2019-03-26,185.5037,186.29968,183.10544,185.79315,108191
2019-03-27,186.29968,200.007,183.79804,195.90307,723255
2019-03-28,196.99883,202.39493,194.30078,201.19579,359906
2019-03-29,202.00211,204.59678,196.09948,200.007,382104
2019-04-01,200.99938,209.30027,199.50047,204.00755,424529
2019-04-02,204.99994,212.99071,204.99994,212.70126,327181
2019-04-03,214.99615,219.89606,214.49996,219.89606,439970
2019-04-04,219.99943,220.50596,204.59678,206.99505,663474
2019-04-05,206.99505,207.90473,200.59623,204.00755,364301
2019-04-08,205.19635,208.40093,202.4983,204.20396,346123
2019-04-09,205.70288,205.89929,202.79808,203.30461,219035
2019-04-10,203.30461,207.90473,203.30461,207.90473,305732
2019-04-11,209.1969,214.00377,208.69037,213.30083,313065
2019-04-12,214.79974,214.79974,208.5043,208.5043,224398
2019-04-15,209.00049,213.30083,209.00049,212.50485,147744
2019-04-16,212.99071,214.30355,206.89167,207.69799,151136
2019-04-17,207.50158,207.50158,200.29645,200.99938,417129
2019-04-18,200.99938,202.99449,196.09948,202.00211,234317
2019-04-23,202.99449,207.50158,202.99449,206.99505,200317
2019-04-24,209.49668,212.40148,206.50919,211.19201,231765
2019-04-25,211.59517,212.50485,207.09842,209.89984,184297
2019-04-26,208.40093,211.99832,208.40093,211.59517,115018
2019-04-29,212.50485,213.39386,210.303,212.50485,105646
2019-04-30,211.99832,214.90312,210.00321,214.90312,204851
2019-05-02,214.99615,216.70182,210.40637,212.80464,195633
2019-05-06,210.303,211.80191,208.10114,209.79647,123856
2019-05-07,210.9956,215.8955,210.00321,210.10659,200001
2019-05-08,210.60278,215.29594,210.60278,214.99615,198611
2019-05-09,215.50268,219.4929,213.19745,214.30355,214150
2019-05-10,215.69909,215.99888,211.29538,212.1017,148390
2019-05-13,212.1017,213.09408,205.29972,206.79864,288105
2019-05-14,207.99777,211.39876,206.30244,209.40365,198223
2019-05-15,211.69854,212.50485,207.60495,209.30027,149509
2019-05-16,209.1969,213.39386,209.1969,212.50485,275199
2019-05-17,212.60823,212.80464,208.10114,211.09897,153340
2019-05-20,210.40637,211.39876,202.79808,206.30244,219996
2019-05-21,206.50919,208.69037,202.10548,205.29972,207672
2019-05-22,206.00266,208.40093,202.39493,203.30461,457360
2019-05-23,204.00755,209.49668,204.00755,206.00266,262750
2019-05-24,213.70398,224.89933,212.29811,218.39714,713424
2019-05-27,219.00704,221.99454,215.69909,216.40203,163662
2019-05-28,215.99888,220.599,213.79702,213.79702,715676
2019-05-29,214.99615,215.09953,206.10603,209.70343,431101
2019-05-30,209.00177,214.70135,204.59848,214.30012,255550
2019-05-31,210.99765,213.19929,206.39889,207.79807,420938
2019-06-03,208.70342,209.59848,203.00383,203.00383,364295
2019-06-04,203.00383,206.9956,197.39685,206.9956,473776
2019-06-05,209.00177,211.50177,207.69519,209.80424,192364
2019-06-06,210.6993,212.60259,207.79807,211.99559,203944
2019-06-07,213.00382,219.59846,212.90094,219.49558,272333
2019-06-10,232.09844,233.00379,219.9997,228.49763,886619
2019-06-11,229.10462,229.59845,220.19517,221.50175,588078
2019-06-12,222.49969,222.90093,210.19518,210.29806,611566
2019-06-13,209.00177,215.80217,204.99972,206.60465,679503
2019-06-14,206.9956,209.30012,206.39889,208.49765,452545
2019-06-17,208.49765,209.89683,203.49766,204.00178,254724
2019-06-18,204.00178,208.1993,200.59643,204.4956,407216
2019-06-19,205.99766,208.40506,204.99972,207.60259,252944
2019-06-21,207.49971,208.30218,202.09849,202.6026,694667
2019-06-24,204.89684,206.50177,201.29602,201.29602,388256
2019-06-25,204.00178,205.19519,201.80013,202.39684,511096
2019-06-26,202.79807,208.49765,202.49972,208.49765,303547
2019-06-27,208.49765,214.403,207.20136,214.10464,400852
2019-06-28,214.89682,218.60052,214.30012,215.29806,730590
2019-07-01,218.30217,218.60052,210.6993,216.60464,314376
2019-07-02,216.39888,216.39888,209.70136,214.9997,279829
2019-07-03,214.00176,215.80217,212.20135,215.80217,135919
2019-07-04,214.9997,215.59641,211.50177,213.49765,112503
2019-07-05,213.49765,217.39682,213.00382,216.90299,176654
2019-07-08,215.69929,217.39682,214.00176,216.99558,310115
2019-07-09,215.29806,216.10052,212.09847,212.49971,233709
2019-07-10,212.90094,216.99558,212.60259,215.90505,166681
2019-07-11,216.60464,217.39682,214.9997,217.39682,302002
2019-07-12,217.4997,219.59846,216.50176,217.20135,222447
2019-07-15,217.20135,219.00175,216.50176,218.00381,87193
2019-07-16,218.09641,219.00175,217.09847,217.79805,86161
2019-07-17,218.00381,222.20134,216.99558,219.30011,229762
2019-07-18,218.00381,220.99764,217.30423,219.59846,170772
2019-07-19,220.5964,225.90504,220.10258,223.00381,419776
2019-07-22,223.00381,226.39886,222.90093,224.89681,160718
2019-07-23,224.99969,225.99763,222.60257,224.49557,154854
2019-07-24,224.49557,226.90298,224.00175,226.60462,224553
2019-07-25,226.8001,227.3968,221.2034,221.69722,289483
2019-07-26,221.99558,225.40092,219.30011,224.19722,195770
2019-07-29,224.99969,226.20339,222.30422,222.90093,77286
2019-07-30,223.30216,225.90504,222.30422,225.90504,110565
2019-07-31,225.69928,231.1005,224.59845,229.99968,464597
2019-08-01,229.80421,232.09844,227.30421,229.99968,273775
2019-08-02,228.0038,229.8968,225.19516,225.5038,201647
2019-08-05,224.99969,225.99763,211.69724,211.69724,363738
2019-08-06,211.69724,221.99558,211.60465,217.90093,322859
2019-08-07,220.29805,221.69722,213.30217,214.9997,301255
2019-08-08,218.30217,220.40093,216.50176,217.90093,189706
2019-08-09,220.10258,221.8001,217.4997,218.40505,234655
2019-08-12,219.70134,223.89887,217.69517,219.9997,132599
2019-08-13,219.9997,225.19516,219.9997,224.00175,325030
2019-08-14,223.40504,224.99969,219.70134,220.29805,370451
2019-08-16,220.29805,232.79803,217.79805,231.29598,475473
2019-08-19,231.29598,238.79597,231.20338,235.99762,375830
2019-08-20,235.99762,237.90091,229.00174,234.19721,284785
2019-08-21,233.19927,238.09638,233.19927,238.00379,190439
2019-08-22,238.00379,240.90502,234.19721,239.40296,402617
2019-08-23,239.99967,241.50172,235.90502,240.4009,205711
2019-08-26,235.99762,241.50172,234.8042,241.10049,183084
2019-08-27,240.99761,246.90295,240.4009,245.19513,574986
2019-08-28,245.69925,246.6046,239.8042,242.60255,256208
2019-08-29,241.99555,248.19925,240.99761,248.19925,329680
2019-08-30,249.99965,259.80417,249.19719,253.00377,807671
